---,Name
17051,"NSLOCTEXT("""", ""ItemTable_17051_Name"", ""Light Blue Dye"")"
17052,"NSLOCTEXT("""", ""ItemTable_17052_Name"", ""Dark Blue Dye"")"
17060,"NSLOCTEXT("""", ""ItemTable_17060_Name"", ""Green Dye"")"
17061,"NSLOCTEXT("""", ""ItemTable_17061_Name"", ""Light Green Dye"")"
17062,"NSLOCTEXT("""", ""ItemTable_17062_Name"", ""Dark Green Dye"")"
17070,"NSLOCTEXT("""", ""ItemTable_17070_Name"", ""Yellow Dye"")"
17071,"NSLOCTEXT("""", ""ItemTable_17071_Name"", ""Light Yellow Dye"")"
17072,"NSLOCTEXT("""", ""ItemTable_17072_Name"", ""Dark Yellow Dye"")"
17080,"NSLOCTEXT("""", ""ItemTable_17080_Name"", ""Purple Dye"")"
17081,"NSLOCTEXT("""", ""ItemTable_17081_Name"", ""Light Purple Dye"")"
17082,"NSLOCTEXT("""", ""ItemTable_17082_Name"", ""Dark Purple Dye"")"
17090,"NSLOCTEXT("""", ""ItemTable_17090_Name"", ""Orange Dye"")"
17091,"NSLOCTEXT("""", ""ItemTable_17091_Name"", ""Light Orange Dye"")"
17092,"NSLOCTEXT("""", ""ItemTable_17092_Name"", ""Dark Orange Dye"")"
17093,"NSLOCTEXT("""", ""ItemTable_17093_Name"", ""Magenta Dye"")"
17094,"NSLOCTEXT("""", ""ItemTable_17094_Name"", ""Light Magenta Dye"")"
17095,"NSLOCTEXT("""", ""ItemTable_17095_Name"", ""Dark Magenta Dye"")"
17096,"NSLOCTEXT("""", ""ItemTable_17096_Name"", ""Olive Green Dye"")"
17097,"NSLOCTEXT("""", ""ItemTable_17097_Name"", ""Light Olive Green Dye"")"
17098,"NSLOCTEXT("""", ""ItemTable_17098_Name"", ""Dark Olive Green Dye"")"
17099,"NSLOCTEXT("""", ""ItemTable_17099_Name"", ""Ash Dye"")"
17100,"NSLOCTEXT("""", ""ItemTable_17100_Name"", ""Light Ash Dye"")"
17101,"NSLOCTEXT("""", ""ItemTable_17101_Name"", ""Dark Ash Dye"")"
17102,"NSLOCTEXT("""", ""ItemTable_17102_Name"", ""Cimmerian Blue Dye"")"
17103,"NSLOCTEXT("""", ""ItemTable_17103_Name"", ""Light Cimmerian Blue Dye"")"
17104,"NSLOCTEXT("""", ""ItemTable_17104_Name"", ""Dark Cimmerian Blue Dye"")"
17105,"NSLOCTEXT("""", ""ItemTable_17105_Name"", ""Muted Brown Dye"")"
17106,"NSLOCTEXT("""", ""ItemTable_17106_Name"", ""Light Muted Brown Dye"")"
17107,"NSLOCTEXT("""", ""ItemTable_17107_Name"", ""Dark Muted Brown Dye"")"
17108,"NSLOCTEXT("""", ""ItemTable_17108_Name"", ""Tan Dye"")"
17109,"NSLOCTEXT("""", ""ItemTable_17109_Name"", ""Light Tan Dye"")"
17110,"NSLOCTEXT("""", ""ItemTable_17110_Name"", ""Dark Tan Dye"")"
17111,"NSLOCTEXT("""", ""ItemTable_17111_Name"", ""Deep Red Dye"")"
17112,"NSLOCTEXT("""", ""ItemTable_17112_Name"", ""Midnight Blue Dye"")"
17113,"NSLOCTEXT("""", ""ItemTable_17113_Name"", ""Abyssal Violet Dye"")"
17114,"NSLOCTEXT("""", ""ItemTable_17114_Name"", ""Cursed Green Dye"")"
17115,"NSLOCTEXT("""", ""ItemTable_17115_Name"", ""White Dye"")"
17116,"NSLOCTEXT("""", ""ItemTable_17116_Name"", ""Black Dye"")"
18000,"NSLOCTEXT("""", ""ItemTable_18000_Name"", ""Hops"")"
18001,"NSLOCTEXT("""", ""ItemTable_18001_Name"", ""Leavening Agent"")"
18002,"NSLOCTEXT("""", ""ItemTable_18002_Name"", ""Honey"")"
18005,"NSLOCTEXT("""", ""ItemTable_18005_Name"", ""Highland Berries"")"
18006,"NSLOCTEXT("""", ""ItemTable_18006_Name"", ""Desert Berries"")"
18007,"NSLOCTEXT("""", ""ItemTable_18007_Name"", ""Shroom Amanita"")"
18008,"NSLOCTEXT("""", ""ItemTable_18008_Name"", ""Puffball Mushroom"")"
18010,"NSLOCTEXT("""", ""ItemTable_18010_Name"", ""Unappetizing Fish"")"
18011,"NSLOCTEXT("""", ""ItemTable_18011_Name"", ""Savory Fish"")"
18012,"NSLOCTEXT("""", ""ItemTable_18012_Name"", ""Exotic Fish"")"
18013,"NSLOCTEXT("""", ""ItemTable_18013_Name"", ""Dried Fish"")"
18014,"NSLOCTEXT("""", ""ItemTable_18014_Name"", ""Dried Meat"")"
18015,"NSLOCTEXT("""", ""ItemTable_18015_Name"", ""Spicy Dried Fish Combo"")"
18020,"NSLOCTEXT("""", ""ItemTable_18020_Name"", ""Unappetizing Shellfish"")"
18021,"NSLOCTEXT("""", ""ItemTable_18021_Name"", ""Savory Shellfish"")"
18022,"NSLOCTEXT("""", ""ItemTable_18022_Name"", ""Exotic Shellfish"")"
18025,"NSLOCTEXT("""", ""ItemTable_18025_Name"", ""Dry Wood"")"
18029,"NSLOCTEXT("""", ""ItemTable_18029_Name"", ""Denizens of the Dark Well"")"
18030,"NSLOCTEXT("""", ""ItemTable_18030_Name"", ""Resin"")"
18031,"NSLOCTEXT("""", ""ItemTable_18031_Name"", ""Oil"")"
18032,"NSLOCTEXT("""", ""ItemTable_18032_Name"", ""Highland Berry Pulp"")"
18033,"NSLOCTEXT("""", ""ItemTable_18033_Name"", ""Desert Berry Pulp"")"
18034,"NSLOCTEXT("""", ""ItemTable_18034_Name"", ""Prophecy of the Borne Witch"")"
18035,"NSLOCTEXT("""", ""ItemTable_18035_Name"", ""The Mastodont\'s Tower"")"
18036,"NSLOCTEXT("""", ""ItemTable_18036_Name"", ""Blood-stained Nails"")"
18037,"NSLOCTEXT("""", ""ItemTable_18037_Name"", ""Prince of the Black shores"")"
18038,"NSLOCTEXT("""", ""ItemTable_18038_Name"", ""The Daughter of Ymir"")"
18039,"NSLOCTEXT("""", ""ItemTable_18039_Name"", ""Time of the Scaled Lizard"")"
18040,"NSLOCTEXT("""", ""ItemTable_18040_Name"", ""Ice"")"
18041,"NSLOCTEXT("""", ""ItemTable_18041_Name"", ""Black Ice"")"
18050,"NSLOCTEXT("""", ""ItemTable_18050_Name"", ""Fangs"")"
18051,"NSLOCTEXT("""", ""ItemTable_18051_Name"", ""Horn"")"
18052,"NSLOCTEXT("""", ""ItemTable_18052_Name"", ""Fur"")"
18053,"NSLOCTEXT("""", ""ItemTable_18053_Name"", ""Tusks"")"
18054,"NSLOCTEXT("""", ""ItemTable_18054_Name"", ""Layered Fur"")"
18060,"NSLOCTEXT("""", ""ItemTable_18060_Name"", ""Star Metal Ore"")"
18061,"NSLOCTEXT("""", ""ItemTable_18061_Name"", ""Star Metal Bar"")"
18062,"NSLOCTEXT("""", ""ItemTable_18062_Name"", ""Hardened Steel Bar"")"
18064,"NSLOCTEXT("""", ""ItemTable_18064_Name"", ""Desert Grog"")"
18065,"NSLOCTEXT("""", ""ItemTable_18065_Name"", ""Desert Rum"")"
18066,"NSLOCTEXT("""", ""ItemTable_18066_Name"", ""Jungle Grog"")"
18067,"NSLOCTEXT("""", ""ItemTable_18067_Name"", ""Jungle Rum"")"
18068,"NSLOCTEXT("""", ""ItemTable_18068_Name"", ""Curative Mixture"")"
18069,"NSLOCTEXT("""", ""ItemTable_18069_Name"", ""Rum Runner Vald\'s Secret Recipe"")"
18070,"NSLOCTEXT("""", ""ItemTable_18070_Name"", ""Phykos Rum"")"
18071,"NSLOCTEXT("""", ""ItemTable_18071_Name"", ""Absinthe"")"
18072,"NSLOCTEXT("""", ""ItemTable_18072_Name"", ""Ale"")"
18073,"NSLOCTEXT("""", ""ItemTable_18073_Name"", ""Highland Wine"")"
18074,"NSLOCTEXT("""", ""ItemTable_18074_Name"", ""Cactus Wine"")"
18075,"NSLOCTEXT("""", ""ItemTable_18075_Name"", ""Firewater"")"
18076,"NSLOCTEXT("""", ""ItemTable_18076_Name"", ""Mead"")"
18077,"NSLOCTEXT("""", ""ItemTable_18077_Name"", ""Resin Wine"")"
18078,"NSLOCTEXT("""", ""ItemTable_18078_Name"", ""Wine"")"
18079,"NSLOCTEXT("""", ""ItemTable_18079_Name"", ""Honeyed Wine"")"
18080,"NSLOCTEXT("""", ""ItemTable_18080_Name"", ""Desert Wine"")"
18081,"NSLOCTEXT("""", ""ItemTable_18081_Name"", ""Shroom Beer"")"
18188,"NSLOCTEXT("""", ""ItemTable_18188_Name"", ""Volatile Gland"")"
18199,"NSLOCTEXT("""", ""ItemTable_18199_Name"", ""Fish Strips"")"
18200,"NSLOCTEXT("""", ""ItemTable_18200_Name"", ""Cooked Fish"")"
18201,"NSLOCTEXT("""", ""ItemTable_18201_Name"", ""Cooked Savory Fish"")"
18202,"NSLOCTEXT("""", ""ItemTable_18202_Name"", ""Cooked Exotic Fish"")"
18203,"NSLOCTEXT("""", ""ItemTable_18203_Name"", ""Cooked Shellfish"")"
18204,"NSLOCTEXT("""", ""ItemTable_18204_Name"", ""Cooked Savory Shellfish"")"
18205,"NSLOCTEXT("""", ""ItemTable_18205_Name"", ""Cooked Exotic Shellfish"")"
18206,"NSLOCTEXT("""", ""ItemTable_18206_Name"", ""Bread"")"
18207,"NSLOCTEXT("""", ""ItemTable_18207_Name"", ""Exotic Feast"")"
18208,"NSLOCTEXT("""", ""ItemTable_18208_Name"", ""Savory Feast"")"
18209,"NSLOCTEXT("""", ""ItemTable_18209_Name"", ""Oyster Omelette"")"
18210,"NSLOCTEXT("""", ""ItemTable_18210_Name"", ""Century Egg"")"
18211,"NSLOCTEXT("""", ""ItemTable_18211_Name"", ""Purified Water"")"
18212,"NSLOCTEXT("""", ""ItemTable_18212_Name"", ""Feast to Yog"")"
18213,"NSLOCTEXT("""", ""ItemTable_18213_Name"", ""Feral Feast"")"
18214,"NSLOCTEXT("""", ""ItemTable_18214_Name"", ""Bush Jerky"")"
18215,"NSLOCTEXT("""", ""ItemTable_18215_Name"", ""Corrupting Brew"")"
18216,"NSLOCTEXT("""", ""ItemTable_18216_Name"", ""Flavored Gruel"")"
18217,"NSLOCTEXT("""", ""ItemTable_18217_Name"", ""Spiced Haunch"")"
18218,"NSLOCTEXT("""", ""ItemTable_18218_Name"", ""Feast of Set "")"
18219,"NSLOCTEXT("""", ""ItemTable_18219_Name"", ""Spiced Oysters"")"
18220,"NSLOCTEXT("""", ""ItemTable_18220_Name"", ""Cooked Oyster"")"
18221,"NSLOCTEXT("""", ""ItemTable_18221_Name"", ""Berry Juice"")"
18222,"NSLOCTEXT("""", ""ItemTable_18222_Name"", ""Feast of Mitra"")"
18223,"NSLOCTEXT("""", ""ItemTable_18223_Name"", ""Meaty Mashup"")"
18224,"NSLOCTEXT("""", ""ItemTable_18224_Name"", ""Soup"")"
18225,"NSLOCTEXT("""", ""ItemTable_18225_Name"", ""Enhanced Gruel"")"
18226,"NSLOCTEXT("""", ""ItemTable_18226_Name"", ""Cleansing Brew"")"
18227,"NSLOCTEXT("""", ""ItemTable_18227_Name"", ""Spiced Tea"")"
18228,"NSLOCTEXT("""", ""ItemTable_18228_Name"", ""Herbal Tea"")"
18229,"NSLOCTEXT("""", ""ItemTable_18229_Name"", ""Trail Jerky"")"
18230,"NSLOCTEXT("""", ""ItemTable_18230_Name"", ""Steak and Eggs"")"
18231,"NSLOCTEXT("""", ""ItemTable_18231_Name"", ""Spiced Steak"")"
18232,"NSLOCTEXT("""", ""ItemTable_18232_Name"", ""Savory Jerky"")"
18233,"NSLOCTEXT("""", ""ItemTable_18233_Name"", ""Meat Strips"")"
18234,"NSLOCTEXT("""", ""ItemTable_18234_Name"", ""Darfari Bug Soup"")"
18235,"NSLOCTEXT("""", ""ItemTable_18235_Name"", ""Spiced Soup"")"
18236,"NSLOCTEXT("""", ""ItemTable_18236_Name"", ""Aloe Soup"")"
18237,"NSLOCTEXT("""", ""ItemTable_18237_Name"", ""Seed Soup"")"
18238,"NSLOCTEXT("""", ""ItemTable_18238_Name"", ""Yellow Lotus Soup"")"
18239,"NSLOCTEXT("""", ""ItemTable_18239_Name"", ""Mushroom Stew"")"
18240,"NSLOCTEXT("""", ""ItemTable_18240_Name"", ""Roasted Mushrooms"")"
18241,"NSLOCTEXT("""", ""ItemTable_18241_Name"", ""Mulled Brew"")"
18242,"NSLOCTEXT("""", ""ItemTable_18242_Name"", ""Cimmerian Meal"")"
18243,"NSLOCTEXT("""", ""ItemTable_18243_Name"", ""Mushroom Tea"")"
18244,"NSLOCTEXT("""", ""ItemTable_18244_Name"", ""Hearty Stew"")"
18245,"NSLOCTEXT("""", ""ItemTable_18245_Name"", ""Demon Blood-Sausage"")"
18246,"NSLOCTEXT("""", ""ItemTable_18246_Name"", ""Rhino Head Soup"")"
18247,"NSLOCTEXT("""", ""ItemTable_18247_Name"", ""Lasting Meal"")"
18248,"NSLOCTEXT("""", ""ItemTable_18248_Name"", ""Spiced Slivers"")"
18249,"NSLOCTEXT("""", ""ItemTable_18249_Name"", ""Exquisite Stew"")"
18250,"NSLOCTEXT("""", ""ItemTable_18250_Name"", ""Chili Desert Style"")"
18251,"NSLOCTEXT("""", ""ItemTable_18251_Name"", ""Hearty Meal"")"
18252,"NSLOCTEXT("""", ""ItemTable_18252_Name"", ""Bone Broth"")"
18253,"NSLOCTEXT("""", ""ItemTable_18253_Name"", ""Spiced and Shredded Roast"")"
18254,"NSLOCTEXT("""", ""ItemTable_18254_Name"", ""Bug Kabob"")"
18255,"NSLOCTEXT("""", ""ItemTable_18255_Name"", ""Spiced Egg"")"
18256,"NSLOCTEXT("""", ""ItemTable_18256_Name"", ""Egg Surprise"")"
18257,"NSLOCTEXT("""", ""ItemTable_18257_Name"", ""Cooked Eggs"")"
18258,"NSLOCTEXT("""", ""ItemTable_18258_Name"", ""Dried Berries"")"
18259,"NSLOCTEXT("""", ""ItemTable_18259_Name"", ""Salted Berries"")"
18260,"NSLOCTEXT("""", ""ItemTable_18260_Name"", ""Feast of Ymir"")"
18261,"NSLOCTEXT("""", ""ItemTable_18261_Name"", ""Oyster Flesh"")"
18263,"NSLOCTEXT("""", ""ItemTable_18263_Name"", ""Salt"")"
18264,"NSLOCTEXT("""", ""ItemTable_18264_Name"", ""Spice"")"
18265,"NSLOCTEXT("""", ""ItemTable_18265_Name"", ""xx_maxfood"")"
18266,"NSLOCTEXT("""", ""ItemTable_18266_Name"", ""xx_nofood"")"
18267,"NSLOCTEXT("""", ""ItemTable_18267_Name"", ""xx_removebuffs"")"
18268,"NSLOCTEXT("""", ""ItemTable_18268_Name"", ""Honeyglazed Roast"")"
18269,"NSLOCTEXT("""", ""ItemTable_18269_Name"", ""Honeyed Eggs"")"
18270,"NSLOCTEXT("""", ""ItemTable_18270_Name"", ""Mystery Meat Soup"")"
18271,"NSLOCTEXT("""", ""ItemTable_18271_Name"", ""Honeyed Gruel"")"
18272,"NSLOCTEXT("""", ""ItemTable_18272_Name"", ""Honey Jerky"")"
18273,"NSLOCTEXT("""", ""ItemTable_18273_Name"", ""Honeybread"")"
18274,"NSLOCTEXT("""", ""ItemTable_18274_Name"", ""Ice Tea"")"
18275,"NSLOCTEXT("""", ""ItemTable_18275_Name"", ""Potion of Endowment"")"
18276,"NSLOCTEXT("""", ""ItemTable_18276_Name"", ""Blood Sausage"")"
18277,"NSLOCTEXT("""", ""ItemTable_18277_Name"", ""Cooked Pork Rinds"")"
18278,"NSLOCTEXT("""", ""ItemTable_18278_Name"", ""Cooked Pork Strips"")"
18279,"NSLOCTEXT("""", ""ItemTable_18279_Name"", ""Raw Pork"")"
18280,"NSLOCTEXT("""", ""ItemTable_18280_Name"", ""Cooked Pork Dinner"")"
18281,"NSLOCTEXT("""", ""ItemTable_18281_Name"", ""Lumpy Soup"")"
18282,"NSLOCTEXT("""", ""ItemTable_18282_Name"", ""Mixed Meat Scraps"")"
18283,"NSLOCTEXT("""", ""ItemTable_18283_Name"", ""Salted Pork"")"
18284,"NSLOCTEXT("""", ""ItemTable_18284_Name"", ""Spiced Pork"")"
18285,"NSLOCTEXT("""", ""ItemTable_18285_Name"", ""Cooked Exquisite Meat"")"
18286,"NSLOCTEXT("""", ""ItemTable_18286_Name"", ""Exquisite Meat"")"
18287,"NSLOCTEXT("""", ""ItemTable_18287_Name"", ""Salted Exquisite Meat"")"
18288,"NSLOCTEXT("""", ""ItemTable_18288_Name"", ""Spiced Exquisite Meat"")"
18289,"NSLOCTEXT("""", ""ItemTable_18289_Name"", ""Elixir of Sight"")"
18290,"NSLOCTEXT("""", ""ItemTable_18290_Name"", ""Elixir of Grace"")"
18291,"NSLOCTEXT("""", ""ItemTable_18291_Name"", ""Black Lotus Potion"")"
18292,"NSLOCTEXT("""", ""ItemTable_18292_Name"", ""Elixir of Numbing"")"
18293,"NSLOCTEXT("""", ""ItemTable_18293_Name"", ""Golden Lotus Potion"")"
18294,"NSLOCTEXT("""", ""ItemTable_18294_Name"", ""Grey Lotus Potion"")"
18295,"NSLOCTEXT("""", ""ItemTable_18295_Name"", ""Elixir of Enduring"")"
18296,"NSLOCTEXT("""", ""ItemTable_18296_Name"", ""Purple Lotus Potion"")"
18297,"NSLOCTEXT("""", ""ItemTable_18297_Name"", ""Elixir of Might"")"
18298,"NSLOCTEXT("""", ""ItemTable_18298_Name"", ""Elixir of Ingestion"")"
18299,"NSLOCTEXT("""", ""ItemTable_18299_Name"", ""Elixir of Vigor"")"
18300,"NSLOCTEXT("""", ""ItemTable_18300_Name"", ""Frost Lotus Potion"")"
18301,"NSLOCTEXT("""", ""ItemTable_18301_Name"", ""Fish Gill Potion"")"
18302,"NSLOCTEXT("""", ""ItemTable_18302_Name"", ""Feast of Jhebbal Sag"")"
18303,"NSLOCTEXT("""", ""ItemTable_18303_Name"", ""Feast of Derketo"")"
18304,"NSLOCTEXT("""", ""ItemTable_18304_Name"", ""Elixir of Freedom"")"
18305,"NSLOCTEXT("""", ""ItemTable_18305_Name"", ""Hunter\'s Potion"")"
18306,"NSLOCTEXT("""", ""ItemTable_18306_Name"", ""Demonic Lure"")"
18308,"NSLOCTEXT("""", ""ItemTable_18308_Name"", ""Reptile Lure"")"
18309,"NSLOCTEXT("""", ""ItemTable_18309_Name"", ""Dragon Lure"")"
18310,"NSLOCTEXT("""", ""ItemTable_18310_Name"", ""Elephant Lure"")"
18311,"NSLOCTEXT("""", ""ItemTable_18311_Name"", ""Canine Lure"")"
18312,"NSLOCTEXT("""", ""ItemTable_18312_Name"", ""Imp Lure"")"
18313,"NSLOCTEXT("""", ""ItemTable_18313_Name"", ""Sand Reaper Lure"")"
18314,"NSLOCTEXT("""", ""ItemTable_18314_Name"", ""Bird Lure"")"
18315,"NSLOCTEXT("""", ""ItemTable_18315_Name"", ""Rhinoceros Lure"")"
18316,"NSLOCTEXT("""", ""ItemTable_18316_Name"", ""Rocknose Lure"")"
18317,"NSLOCTEXT("""", ""ItemTable_18317_Name"", ""Feline Lure"")"
18318,"NSLOCTEXT("""", ""ItemTable_18318_Name"", ""Scorpion Lure"")"
18319,"NSLOCTEXT("""", ""ItemTable_18319_Name"", ""Spider Lure"")"
18320,"NSLOCTEXT("""", ""ItemTable_18320_Name"", ""Breath of Dagon"")"
18322,"NSLOCTEXT("""", ""ItemTable_18322_Name"", ""The Sign of Jhebbal Sag"")"
18350,"NSLOCTEXT("""", ""ItemTable_18350_Name"", ""Honey Whisky"")"
18351,"NSLOCTEXT("""", ""ItemTable_18351_Name"", ""Pirate Rotgut"")"
18352,"NSLOCTEXT("""", ""ItemTable_18352_Name"", ""Frenzywine"")"
18353,"NSLOCTEXT("""", ""ItemTable_18353_Name"", ""Bitter Tea"")"
18354,"NSLOCTEXT("""", ""ItemTable_18354_Name"", ""Stygian Liquor"")"
18400,"NSLOCTEXT("""", ""ItemTable_18400_Name"", ""Healing Wraps"")"
18401,"NSLOCTEXT("""", ""ItemTable_18401_Name"", ""Numbing Wraps"")"
18402,"NSLOCTEXT("""", ""ItemTable_18402_Name"", ""Midnight Blue Flower"")"
18500,"NSLOCTEXT("""", ""ItemTable_18500_Name"", ""Beehive"")"
18501,"NSLOCTEXT("""", ""ItemTable_18501_Name"", ""Improved Beehive"")"
18502,"NSLOCTEXT("""", ""ItemTable_18502_Name"", ""Fish Trap"")"
18503,"NSLOCTEXT("""", ""ItemTable_18503_Name"", ""Shellfish Trap"")"
18504,"NSLOCTEXT("""", ""ItemTable_18504_Name"", ""Fermentation Barrel"")"
18505,"NSLOCTEXT("""", ""ItemTable_18505_Name"", ""Fluid Press"")"
18506,"NSLOCTEXT("""", ""ItemTable_18506_Name"", ""Dryer"")"
18507,"NSLOCTEXT("""", ""ItemTable_18507_Name"", ""Preservation Box"")"
18508,"NSLOCTEXT("""", ""ItemTable_18508_Name"", ""Improved Preservation Box"")"
18509,"NSLOCTEXT("""", ""ItemTable_18509_Name"", ""Stove"")"
18510,"NSLOCTEXT("""", ""ItemTable_18510_Name"", ""Grinder"")"
18511,"NSLOCTEXT("""", ""ItemTable_18511_Name"", ""Frost Temple Smithy"")"
18512,"NSLOCTEXT("""", ""ItemTable_18512_Name"", ""Artisan Table"")"
18513,"NSLOCTEXT("""", ""ItemTable_18513_Name"", ""Saddler\'s Worktable"")"
18514,"NSLOCTEXT("""", ""ItemTable_18514_Name"", ""Torturer\'s Worktable"")"
18515,"NSLOCTEXT("""", ""ItemTable_18515_Name"", ""Improved Stove"")"
18518,"NSLOCTEXT("""", ""ItemTable_18518_Name"", ""Volcanic Forge"")"
18519,"NSLOCTEXT("""", ""ItemTable_18519_Name"", ""Compost Heap"")"
18520,"NSLOCTEXT("""", ""ItemTable_18520_Name"", ""Crude Planter"")"
18521,"NSLOCTEXT("""", ""ItemTable_18521_Name"", ""Planter"")"
18522,"NSLOCTEXT("""", ""ItemTable_18522_Name"", ""Improved Planter"")"
18523,"NSLOCTEXT("""", ""ItemTable_18523_Name"", ""Improved Armorer\'s Bench"")"
18524,"NSLOCTEXT("""", ""ItemTable_18524_Name"", ""Altar of the Bat"")"
18525,"NSLOCTEXT("""", ""ItemTable_18525_Name"", ""Altar of Chaosmouth"")"
18994,"NSLOCTEXT("""", ""ItemTable_18994_Name"", ""Sturdy Foal"")"
18995,"NSLOCTEXT("""", ""ItemTable_18995_Name"", ""Swift Foal"")"
18996,"NSLOCTEXT("""", ""ItemTable_18996_Name"", ""Foal"")"
18997,"NSLOCTEXT("""", ""ItemTable_18997_Name"", ""Stables"")"
18998,"NSLOCTEXT("""", ""ItemTable_18998_Name"", ""Scorpion Egg-sac"")"
18999,"NSLOCTEXT("""", ""ItemTable_18999_Name"", ""Dismantling Bench"")"
19000,"NSLOCTEXT("""", ""ItemTable_19000_Name"", ""Shadebloom"")"
19001,"NSLOCTEXT("""", ""ItemTable_19001_Name"", ""Animal Pen"")"
19002,"NSLOCTEXT("""", ""ItemTable_19002_Name"", ""Reinforced Animal Pen"")"
19003,"NSLOCTEXT("""", ""ItemTable_19003_Name"", ""Armored Animal Pen"")"
19004,"NSLOCTEXT("""", ""ItemTable_19004_Name"", ""Dung"")"
19005,"NSLOCTEXT("""", ""ItemTable_19005_Name"", ""Feed Box"")"
19006,"NSLOCTEXT("""", ""ItemTable_19006_Name"", ""Thrall Pot"")"
19008,"NSLOCTEXT("""", ""ItemTable_19008_Name"", ""Scorpion Hatchling"")"
19009,"NSLOCTEXT("""", ""ItemTable_19009_Name"", ""Elephant Calf"")"
19010,"NSLOCTEXT("""", ""ItemTable_19010_Name"", ""Bear Cub"")"
19011,"NSLOCTEXT("""", ""ItemTable_19011_Name"", ""Striped Hyena Whelp"")"
19012,"NSLOCTEXT("""", ""ItemTable_19012_Name"", ""Spotted Hyena Whelp"")"
19013,"NSLOCTEXT("""", ""ItemTable_19013_Name"", ""Crocodile Hatchling"")"
19014,"NSLOCTEXT("""", ""ItemTable_19014_Name"", ""Ostrich Chick"")"
19015,"NSLOCTEXT("""", ""ItemTable_19015_Name"", ""Rhino Calf"")"
19016,"NSLOCTEXT("""", ""ItemTable_19016_Name"", ""Locust Spawn"")"
19017,"NSLOCTEXT("""", ""ItemTable_19017_Name"", ""Boar Shoat"")"
19018,"NSLOCTEXT("""", ""ItemTable_19018_Name"", ""Fawn"")"
19019,"NSLOCTEXT("""", ""ItemTable_19019_Name"", ""Shaleback Hatchling"")"
19020,"NSLOCTEXT("""", ""ItemTable_19020_Name"", ""Shaleback Egg"")"
19021,"NSLOCTEXT("""", ""ItemTable_19021_Name"", ""Spider Egg-sac"")"
19022,"NSLOCTEXT("""", ""ItemTable_19022_Name"", ""Ostrich Egg"")"
19023,"NSLOCTEXT("""", ""ItemTable_19023_Name"", ""Shoebill Egg"")"
19024,"NSLOCTEXT("""", ""ItemTable_19024_Name"", ""Sand Reaper Egg "")"
19025,"NSLOCTEXT("""", ""ItemTable_19025_Name"", ""Crocodile Egg"")"
19026,"NSLOCTEXT("""", ""ItemTable_19026_Name"", ""Rocknose Egg"")"
19027,"NSLOCTEXT("""", ""ItemTable_19027_Name"", ""Tiger Cub"")"
19028,"NSLOCTEXT("""", ""ItemTable_19028_Name"", ""Jaguar Cub"")"
19029,"NSLOCTEXT("""", ""ItemTable_19029_Name"", ""Panther Cub"")"
19030,"NSLOCTEXT("""", ""ItemTable_19030_Name"", ""Sabretooth Kitten"")"
19031,"NSLOCTEXT("""", ""ItemTable_19031_Name"", ""Wolf Cub"")"
19032,"NSLOCTEXT("""", ""ItemTable_19032_Name"", ""Frostwolf Cub"")"
19033,"NSLOCTEXT("""", ""ItemTable_19033_Name"", ""Spiderling"")"
19034,"NSLOCTEXT("""", ""ItemTable_19034_Name"", ""Camel Calf"")"
19035,"NSLOCTEXT("""", ""ItemTable_19035_Name"", ""Pebblenose"")"
19036,"NSLOCTEXT("""", ""ItemTable_19036_Name"", ""Shoebill Chick"")"
19037,"NSLOCTEXT("""", ""ItemTable_19037_Name"", ""Lion Cub"")"
19050,"NSLOCTEXT("""", ""ItemTable_19050_Name"", ""Shadespiced Corrupted Flesh"")"
19051,"NSLOCTEXT("""", ""ItemTable_19051_Name"", ""Shadespiced Raw Stringy Meat"")"
19052,"NSLOCTEXT("""", ""ItemTable_19052_Name"", ""Shadespiced Human Flesh"")"
19053,"NSLOCTEXT("""", ""ItemTable_19053_Name"", ""Shadespiced Raw Succulent Meat"")"
19054,"NSLOCTEXT("""", ""ItemTable_19054_Name"", ""Shadespiced Fatty Meat"")"
19055,"NSLOCTEXT("""", ""ItemTable_19055_Name"", ""Shadespiced Perfect Cut of Meat"")"
19056,"NSLOCTEXT("""", ""ItemTable_19056_Name"", ""Shadespiced Raw Tough Meat"")"
19057,"NSLOCTEXT("""", ""ItemTable_19057_Name"", ""Shadespiced Oily Fish"")"
19058,"NSLOCTEXT("""", ""ItemTable_19058_Name"", ""Shadespiced Desert Berries"")"
19059,"NSLOCTEXT("""", ""ItemTable_19059_Name"", ""Shadespiced Fish"")"
19060,"NSLOCTEXT("""", ""ItemTable_19060_Name"", ""Shadespiced Highland Berries"")"
19061,"NSLOCTEXT("""", ""ItemTable_19061_Name"", ""Shadespiced Succulent Fish"")"
19062,"NSLOCTEXT("""", ""ItemTable_19062_Name"", ""Shadespiced Honey"")"
19063,"NSLOCTEXT("""", ""ItemTable_19063_Name"", ""Shadespiced Insects"")"
19064,"NSLOCTEXT("""", ""ItemTable_19064_Name"", ""Shadespiced Fat Grub"")"
19065,"NSLOCTEXT("""", ""ItemTable_19065_Name"", ""Shadespiced Plant Fiber"")"
19066,"NSLOCTEXT("""", ""ItemTable_19066_Name"", ""Shadespiced Vines"")"
19067,"NSLOCTEXT("""", ""ItemTable_19067_Name"", ""Shadespiced Bark"")"
19068,"NSLOCTEXT("""", ""ItemTable_19068_Name"", ""Shadespiced Rotten Meat"")"
